,appid,name,developer,publisher,price,year,duenos_promedio,rating_neto,rating_perc,Action,Free to Play,Strategy,Adventure,Indie,RPG,Casual,Simulation,Racing,Violent,Massively Multiplayer,Nudity,Sports,Early Access,Gore,Sexual Content,Target
11780,552520,Far Cry® 5,Ubisoft Montreal;Red Storm;Ubisoft Shanghai;Ubisoft Toronto;Ubisoft Kiev,Ubisoft,54239,2018,750000.0,12292,0.678382771231207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
11781,552540,Lotia®,"Crayon Ponyfish, LLC","Crayon Ponyfish, LLC",4329,2017,10000.0,3,0.666666666666667,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11782,552550,Space Rift NON-VR - Episode 1,Vibrant Core,bitComposer Interactive GmbH,7584,2016,10000.0,-4,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11783,552570,The New Queen,Warfare Studios,Warfare Studios,6065,2017,10000.0,-1,0.4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
11784,552580,Jade's Journey,Warfare Studios,Warfare Studios,3027,2016,10000.0,4,0.583333333333333,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
11785,552590,The Sexy Brutale,Cavalier Game Studios;Tequila Works,Tequila Works,16264,2017,150000.0,1817,0.9382537385431741,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11786,552610,Ninja Smasher!,Q-Cumber Factory,Q-Cumber Factory,4329,2016,10000.0,11,0.866666666666667,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11787,552620,ATOM RPG: Post-apocalyptic indie game,AtomTeam,AtomTeam,11924,2018,150000.0,1685,0.8601966652415559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11788,552630,Keep Watching VR,NinjaDuck Games,NinjaDuck Games,2268,2018,10000.0,5,0.7272727272727271,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11789,552660,8-Bit Arena VR,LunarCitySeven,LunarCitySeven,857,2016,10000.0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
