"","appid","name","developer","publisher","price","year","duenos_promedio","rating_neto","rating_perc","Action","Free to Play","Strategy","Adventure","Indie","RPG","Casual","Simulation","Racing","Violent","Massively Multiplayer","Nudity","Sports","Early Access","Gore","Sexual Content"
"12046",559250,"Ghostlight Manor","Digital Future Lab","Functional Unicorn",5414,2016,10000,5,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"12047",559260,"Wayward Souls","Rocketcat Games","Rocketcat Games",10080,2018,10000,76,0.872549019607843,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"12048",559280,"Snailiens","562 Interactive","562 Interactive LLC.",11924,2018,10000,5,0.857142857142857,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"12049",559300,"Thunder Spheres - Virtual Reality 3D Pool","stickee","stickee",2159,2016,10000,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"12050",559310,"Illyriad - Grand Strategy MMO","Illyriad Games","Illyriad Games",4329,2017,10000,19,0.595959595959596,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
"12051",559330,"A Fisherman's Tale","Innerspace VR","Vertigo Games",15179,2019,10000,197,0.966824644549763,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"12052",559340,"Sunset Rangers","www.fishermangamedev.com","www.fishermangamedev.com",7801,2018,35000,3,0.506172839506173,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"12053",559350,"EURGAVA™ - Fight for Haaria","Ibrahim Indra Baskara","Ibrahim Indra Baskara",4329,2016,10000,5,0.619047619047619,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"12054",559360,"Brocat: the B Game","Fresh Red Minsche Experimental","Fresh Red Minsche Experimental",1834,2018,10000,3,0.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12055",559450,"Demented Pixie","Molegato","Molegato",4329,2016,10000,4,0.7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"12056",559610,"Love Ribbon","Razzart Visual","Razzart Visual",7584,2017,35000,998,0.954462659380692,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"12057",559620,"Outlaws + A Handful of Missions","LucasArts","Lucasfilm;Disney Interactive",5197,2018,10000,75,0.931034482758621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12058",559640,"Betrayal Collection","Dynamix","Activison",5197,2016,10000,19,0.827586206896552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12059",559650,"Witch It","Barrel Roll Games","Daedalic Entertainment",11924,2017,150000,2353,0.903048989379925,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"12060",559680,"Vampire: The Masquerade - Redemption","Nihilistic Software","Activision",5197,2017,35000,135,0.846153846153846,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"12061",559850,"Time Tenshi 2: Special Edition","Silver Cow Studio","Silver Cow Studio",13009,2016,10000,11,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"12062",559870,"PAKO - Car Chase Simulator","Tree Men Games","Tree Men Games",2268,2017,10000,52,0.736363636363636,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"12063",559900,"Gulman 4: Still alive","Serzhantov Aleksandr","Serzhantov Aleksandr",6499,2016,10000,50,0.708333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12064",559910,"Terroir","General Interactive Co.","General Interactive Co.",11924,2017,10000,97,0.702928870292887,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"12065",559920,"Broken Blue","BacklotRealities","Cacti Council;BacklotRealities",0,2016,10000,15,0.702702702702703,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"12066",559930,"Causality","Loju","Loju",3244,2017,10000,23,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12067",559960,"Power Hover","Oddrok","Oddrok",857,2017,10000,124,0.924657534246575,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"12068",559990,"ERR - 001","Gestmorph Games","Gestmorph Games",0,2016,10000,0,0.5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"12069",560000,"Ladykiller in a Bind","Love Conquers All Games","Love Conquers All Games",16807,2017,10000,162,0.955056179775281,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"12070",560010,"Starship Survivor","Edgy Labs LLC","Edgy Labs LLC",20604,2016,10000,2,0.6,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"12071",560050,"Xmas Shooting - Scramble!!","Orange_Juice","Fruitbat Factory",4329,2016,10000,58,0.902777777777778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12072",560080,"I was rebuilt","Gurila Ware Games","Gurila Ware Games",4329,2018,10000,5,0.608695652173913,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"12073",560130,"Pillars of Eternity II: Deadfire","Obsidian Entertainment","Versus Evil;Obsidian Entertainment",35794,2018,350000,3559,0.835059310864244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12074",560150,"PLANNES","Tricol Co., Ltd.","Tricol Co., Ltd.",11924,2016,10000,9,0.846153846153846,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"12075",560170,"STAR WARS™ SHADOWS OF THE EMPIRE™","LucasArts","Disney Interactive;LucasArts",5197,2017,150000,130,0.746212121212121,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12076",560180,"World In Danger","ColtGames","ColtGames",2159,2017,10000,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12077",560200,"A Number's life","AppGeneration","AppGeneration",3027,2016,10000,5,0.857142857142857,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12078",560220,"Estiman","Kool2Play","Kool2Play",857,2016,10000,26,0.882352941176471,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12079",560230,"Black Swan","Space Monkey International","Shaman Games Studio",5414,2016,10000,-20,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"12080",560250,"Galaxy Girls","Dharker Studio","Dharker Studio",12358,2017,10000,25,0.650602409638554,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
"12081",560260,"Super Blue Boy Planet","Tuwi Michael Nannings","NanningsGames",0,2016,350000,1884,0.899830220713073,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12082",560300,"Thy Sword","GamePhase","GamePhase",6499,2017,10000,39,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"12083",560340,"Tower Ascent","KitTheNinja;Ate134;FFTG - Nate;Kanestapler","KitTheNinja",2159,2017,10000,-1,0.333333333333333,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
"12084",560350,"Police Quest: SWAT","Yosemite Entertainment","Activision",5197,2016,10000,-1,0.478260869565217,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"12085",560370,"SWAT 3: Tactical Game of the Year Edition","Sierra","Activision",7584,2017,10000,18,0.57258064516129,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"12086",560380,"MapleStory 2","Nexon Korea Corporation","Nexon America Inc.",0,2018,1500000,3393,0.746119251414478,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
"12087",560430,"Indiana Jones® and the Emperor's Tomb™","LucasArts","Lucasfilm;Disney Interactive",5197,2018,35000,124,0.955882352941177,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12088",560510,"High Noon Revolver","Mike Studios","Spaceboy Games",4329,2017,10000,11,0.866666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12089",560550,"void LINK","Zentrifuge","Zentrifuge",7801,2017,10000,20,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"12090",560570,"Breaking Bones","Duplicator Studio","Duplicator Studio",4329,2016,10000,0,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12091",560600,"PlanTechtor","FunnerSoft, LLC","FunnerSoft, LLC",12358,2019,10000,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12092",560640,"The Cabin: VR Escape the Room","Blue Entropy Studios","Blue Entropy Studios",4329,2017,35000,24,0.671428571428571,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"12093",560710,"Leap Up no jutsu","nlfastudio","nlfastudio",857,2016,35000,4,0.583333333333333,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12094",560720,"Dark Angels: Masquerade of Shadows","Skywind Games","Alawar Entertainment",3027,2017,10000,90,0.932692307692308,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"12095",560730,"The Esoterica: Hollow Earth","Happy Artist Games","Alawar Entertainment",3027,2017,10000,5,0.538461538461538,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"12096",560740,"Shtriga: Summer Camp","Game Cartel","Alawar Entertainment",3027,2017,10000,26,0.76,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"12097",560750,"World Keepers: Last Resort","Alawar Stargaze","Alawar Entertainment",3027,2017,10000,31,0.738461538461539,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"12098",560760,"Sacra Terra: Kiss of Death Collector’s Edition","Alawar Five-BN","Alawar Entertainment",7584,2017,10000,1,0.509090909090909,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"12099",560770,"Andoran Skye 1.5","OMAG Official","OMAG Official",12358,2016,10000,5,0.692307692307692,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"12100",560790,"Red Spider2: Exiled","studio wasp","studio wasp",0,2016,10000,11,0.923076923076923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12101",560820,"The Saint: Abyss of Despair","Happy Artist","Alawar Entertainment",3027,2017,10000,12,0.65,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"12102",560870,"Singing Stones VR","Chingis LLC","Chingis LLC",4329,2016,10000,0,0.5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"12103",560930,"Marimba VR","Ruby Games","Ruby Games",1725,2017,10000,-2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"12104",560960,"Magic Tavern","Cykyria","Cykyria",857,2016,10000,0,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12105",560970,"Fireworks Desert Blast","Karman Interactive","Karman Interactive",0,2016,10000,12,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12106",561000,"Delicious - Emily's Home Sweet Home","GameHouse","GameHouse",10839,2016,10000,26,0.933333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"12107",561010,"Spirit","Nylund Games","Nylund Games",2159,2017,10000,6,0.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12108",561080,"The Price of Freedom","Construct Studio","Construct Studio Inc.",0,2016,75000,311,0.938028169014084,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"12109",561100,"Disney's Aladdin","Virgin Games","Disney Interactive",7584,2017,10000,10,0.647058823529412,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12110",561110,"Disney's The Jungle Book","Eurocom","Disney Interactive",7584,2017,10000,2,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12111",561120,"Disney's The Lion King","Westwood Studios","Disney Interactive",7584,2017,10000,12,0.596774193548387,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12112",561190,"Bamboo EP","Sokpop Collective","Sokpop Collective",5197,2016,10000,32,0.921052631578947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12113",561230,"Special Delivery","Meerkat Gaming","Meerkat Gaming",7584,2016,10000,7,0.666666666666667,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"12114",561260,"The Rabbit and The Owl","Formal Sheep, LLC","Formal Sheep, LLC",7801,2018,10000,26,0.964285714285714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12115",561340,"Merlin adventurer store","DyingCat","DyingCat",2159,2016,350000,89,0.850393700787402,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"12116",561360,"VR Invaders","My.com","my.games",14745,2016,10000,20,0.8125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12117",561420,"Hot Plates","bluebox interactive;RoJarl Entertainment","bluebox interactive",4329,2017,10000,-2,0.444444444444444,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"12118",561450,"Mutant Fighting Cup 2","playchocolate","playchocolate",5197,2017,10000,17,0.793103448275862,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"12119",561480,"96 Mill","Ethereal Darkness Interactive","Strategy First",5197,2017,10000,16,0.807692307692308,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"12120",561510,"DragoDino","TealRocks Studio","Plug In Digital",9754,2017,10000,14,0.9375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12121",561590,"Cricket Captain 2017","Childish Things","KISS ltd",7584,2017,10000,7,0.612903225806452,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"12122",561600,"MXGP3 - The Official Motocross Videogame","Milestone S.r.l.","Milestone S.r.l.",32539,2017,35000,232,0.787128712871287,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"12123",561610,"MotoGP™17","Milestone S.r.l.","Milestone S.r.l.",32539,2017,35000,112,0.693103448275862,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"12124",561680,"Santa's Christmas Solitaire","The Revills Games","Big Fish Games",5414,2016,10000,11,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"12125",561690,"Emission VR","VRSpec Team","VRSpec Team",82449,2016,10000,-3,0.285714285714286,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"12126",561740,"MidBoss","Kitsune Games","Kitsune Games",11924,2017,10000,134,0.864130434782609,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"12127",561770,"Just Ignore Them","Stranga","GrabTheGames",3570,2017,10000,163,0.76038338658147,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
"12128",561930,"Sword of the Guardian","Billy Chan","Billy Chan Studio",11165,2018,10000,27,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12129",561970,"REALITY","Grey Reality Studios","Grey Reality Studios",0,2016,10000,28,0.666666666666667,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"12130",562010,"Tanki Online","Tanki Online Ltd.","APL Publishing Ltd.",0,2017,350000,452,0.614488348530902,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"12131",562050,"Liquid Pinball","RunServer","RunServer",857,2016,10000,30,0.75,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12132",562090,"Kronos","UroboroStudio","UroboroStudio",4329,2017,10000,3,0.588235294117647,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"12133",562160,"The Inner Darkness","Nauris Amatnieks","Nauris Amatnieks",4329,2017,10000,35,0.777777777777778,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"12134",562220,"Zup! 2","Quiet River","Quiet River",857,2016,150000,4326,0.953079178885631,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12135",562230,"Space Tyrant","Blue Wizard Digital","Blue Wizard Digital",16264,2018,35000,282,0.883152173913043,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"12136",562240,"The Spirit Underneath","Acuze Interactives","Displacement Studios",857,2017,350000,-32,0.318181818181818,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"12137",562250,"Beastmancer","Autarca","Autarca",11924,2017,10000,29,0.784313725490196,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"12138",562260,"WAVESHAPER","GAMES FOR HUMANS","GAMES FOR HUMANS",1834,2017,10000,39,0.914893617021277,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12139",562270,"Shot Shot Tactic","Indie Game Group","Indie Game Group",3027,2016,350000,-60,0.433333333333333,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
"12140",562280,"</reality>","Fancy Fish Games","Fancy Fish Games",9754,2017,10000,15,0.826086956521739,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"12141",562290,"Knights of Galiveth","LunarCore Games;Challudym","LunarCore Games",0,2017,10000,4,0.611111111111111,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"12142",562310,"Spacecats with Lasers : The Outerspace","Bitten Toast Games Inc.;Guilherme Cunha;Thiago Adamo;Daniel Snd","Bitten Toast Games Inc.",2159,2017,10000,8,0.9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12143",562320,"Locked In VR","Immersion","Immersion",5197,2016,10000,24,0.815789473684211,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"12144",562330,"Dwarflings","Starwind Games","Starwind Games",2268,2017,10000,22,0.739130434782609,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"12145",562360,"Planes, Bullets and Vodka","NukGames","NukGames",857,2016,350000,490,0.880434782608696,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12146",562410,"Panty Party","Animu Game","Animu Game",7584,2017,35000,601,0.926241134751773,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"12147",562420,"Armor Clash II [RTS]","Windforce","Windforce",7584,2017,10000,22,0.622222222222222,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"12148",562430,"Alien Hostage","Four Winged Studio","Four Winged Studio",2159,2018,75000,17,0.580952380952381,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"12149",562450,"Salvage Op","D.W.S.","D.W.S.",857,2016,10000,-10,0.272727272727273,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12150",562460,"Radium 2","Develobster","Develobster",4329,2017,10000,22,0.958333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12151",562470,"<U+5929><U+4F7F><U+5E1D><U+570B><U+56DB>«Empire of Angels IV»","SOFTSTAR ENTERTAINMENT INC.","SOFTSTAR ENTERTAINMENT INC.",11924,2016,10000,74,0.671296296296296,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"12152",562480,"Corona Blossom Vol.3 Journey to the Stars","Frontwing","Frontwing USA",7584,2017,10000,64,0.970588235294118,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
"12153",562490,"EvilMorph","ClickGames","ClickGames",3027,2017,35000,64,0.855555555555556,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"12154",562500,"Warstone TD","Battlecruiser Games","Battlecruiser Games",11924,2018,35000,1116,0.893511988716502,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"12155",562520,"Attempt[42]","ThinkOfGames","ThinkOfGames",2159,2016,75000,-2,0.487179487179487,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12156",562540,"Cabals: Card Blitz","Kyy Games","BISBOG SA",0,2017,35000,2,0.514285714285714,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12157",562570,"Access Denied","Stately Snail","Stately Snail",2159,2016,35000,127,0.835978835978836,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12158",562600,"Our Wonderful World","White Rabbit Games","White Rabbit Games",857,2016,35000,2,0.555555555555556,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12159",562640,"Introvert Quest","Amaterasu Software","Amaterasu Software",4329,2017,350000,17,0.654545454545455,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"12160",562660,"Pandarama: The Lost Toys","goonswarm","goonswarm",857,2016,10000,26,0.842105263157895,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12161",562670,"Masha Rescues Grandma","Starodymov","Riviysky",3027,2016,35000,-3,0.476190476190476,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"12162",562680,"The Wizards Who Fell In A Hole","Battenberg Software","Battenberg Software",1725,2016,10000,6,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"12163",562690,"Immersion","Bullid Games","Bullid Games",7584,2016,75000,-16,0.25,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"12164",562700,"Paintball 707","Lotte|EoD","Agger Interactive",4329,2016,10000,0,0.5,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
"12165",562730,"MechDefender","Badim","Badim",4329,2017,75000,-3,0.421052631578947,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"12166",562740,"ZombiesTown VR","GMD Studio","GMD Studio",5197,2016,10000,6,0.875,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"12167",562760,"KORABLIK","Nuked Games","!Lim studio",857,2017,350000,31,0.691358024691358,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"12168",562800,"HOUND","Nick Shesterin","Nick Shesterin",7584,2017,10000,-10,0.403846153846154,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"12169",562810,"MONOPOLY® PLUS","Ubisoft Pune","Ubisoft",13552,2017,150000,-191,0.423416198877306,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"12170",562840,"Dragon Blood","TeamTop Games","101XP",0,2017,35000,-12,0.438775510204082,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"12171",562860,"Ion Maiden","Voidpoint, LLC","3D Realms",16807,2018,35000,935,0.971745711402624,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"12172",563120,"Desolate Wastes: Vendor Chronicles","Rotatipyra","New Reality Games",1725,2017,150000,11,0.544715447154472,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"12173",563130,"The Cows Are Watching","VIS-Games","SilentFuture",3027,2016,10000,9,0.695652173913043,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12174",563150,"interLOGIC","phime studio LLC","phime studio LLC",1725,2017,35000,22,0.789473684210526,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12175",563160,"VR the Anime Girls Method / <U+5168><U+8C5A><U+306B><U+544A><U+3050>!<U+3053><U+308C><U+3067><U+75E9><U+305B><U+306A><U+304D><U+3083><U+304A><U+524D><U+306F><U+7D42><U+308F><U+308A><U+3060>!","AG Directions Inc.","LIVEX INNOVATION, INC.",13443,2016,10000,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"12176",563170,"Graveball","Goin' Yumbo Games","3D Realms",4329,2018,10000,9,0.846153846153846,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"12177",563180,"Dispersio","Achpile","Achpile",857,2016,10000,46,0.96,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"12178",563190,"de Blob 2","Blue Tongue Entertainment;Blitworks","THQ Nordic",19519,2017,10000,24,0.852941176470588,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"12179",563200,"Slay","Sean O'Connor","Sean O'Connor",7584,2016,10000,10,0.638888888888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12180",563250,"Lemuria: Lost in Space","EJRGames","EJRGames",9754,2017,10000,4,0.625,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"12181",563260,"Steel Empire","Mebius","Teyon",12358,2018,10000,13,0.842105263157895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12182",563270,"In Vitra - JRPG Adventure","bumblebee","rokapublish",7584,2017,10000,10,0.631578947368421,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"12183",563320,"Mountain Trap: The Manor of Memories","Color Brush Studio","RunServer",5414,2016,10000,0,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12184",563330,"Mountain Trap 2: Under the Cloak of Fear","Color Brush Studio","RunServer",5414,2016,10000,10,0.65625,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12185",563340,"Blue Tear","MysteryTag","RunServer",6065,2016,10000,6,0.544117647058823,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12186",563360,"Market Tycoon","Protection Games","Protection Games",9754,2017,10000,31,0.618320610687023,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
"12187",563370,"Don't Touch The Zombies","Tlakali Game Studio","Tlakali Game Studio",7584,2017,10000,2,0.75,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12188",563380,"Shadows","Logan Apple","Logan Apple",3027,2017,10000,3,0.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"12189",563390,"Children of the Galaxy","Filip Dusek, Empty Keys","Filip Dusek, Empty Keys",16264,2017,10000,9,0.909090909090909,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
"12190",563400,"Ludu","Léo-Games","Léo-Games",0,2016,10000,30,0.777777777777778,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"12191",563410,"Necroball","King Crow Studios","King Crow Studios",6065,2017,10000,9,0.909090909090909,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0
"12192",563430,"Void Pyramid","A. Hagen","A. Hagen",0,2016,10000,88,0.968085106382979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12193",563470,"Reaping Rewards","Limitless Ltd","Limitless Ltd",0,2017,35000,13,0.618181818181818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12194",563490,"Earth Liberation","PoRovoz Studios","PoRovoz Studios",5414,2016,10000,8,0.617647058823529,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"12195",563500,"The 8th Day","Tainted Games","TAINTED GAMES",857,2018,10000,-5,0.352941176470588,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"12196",563520,"When Our Journey Ends - A Visual Novel","Afterthought Studios","Afterthought Studios",5414,2017,10000,14,0.75,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"12197",563550,"Nevrosa: Escape","GexagonVR","GexagonVR",12358,2017,10000,48,0.875,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"12198",563560,"Alien Swarm: Reactive Drop","Reactive Drop Team","Reactive Drop Team",0,2017,3500000,7102,0.935384992643453,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12199",563610,"VR Squash 2017","David Cseh","David Cseh",15722,2017,10000,2,0.75,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"12200",563680,"DragonWingsVR","Wyrmbyte","Wyrmbyte",7584,2016,10000,-6,0.2,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
"12201",563710,"Loops of Zen","Strength in Numbers Studios, Inc","Strength in Numbers Studios, Inc",2159,2017,10000,20,0.954545454545455,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"12202",563750,"World Boxing Manager","Aggroblakh","Aggroblakh",4329,2016,10000,18,0.597826086956522,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"12203",563760,"VR GirlFriend","Silver Moon Internet;<U+94F6><U+6708><U+7F51><U+7EDC>","Silver Moon Internet;<U+94F6><U+6708><U+7F51><U+7EDC>",7584,2016,10000,54,0.728813559322034,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"12204",563810,"Fumiko!","Fumiko Games","Fumiko Games",5414,2017,10000,36,0.928571428571429,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"12205",563830,"Historium VR - Relive the history of Bruges","Sevenedge Interactive Media","Historium Bruges",6065,2016,10000,13,0.933333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
